Listing_ID,Neighbourhood,Latitude,Longitude,Room_Type,Property_Type,Date,Month,Season,Price_Per_Night_INR,Cleaning_Fee_INR,Availability_365,Minimum_Nights,Occupancy_Rate,Number_Of_Bookings,Average_Stay_Length,Revenue_Estimated_INR,Review_Count,Review_Score_Rating,Guest_Origin_Country,Event_Flag,Price_Band,Rating_Band,Occupancy_Band,Revenue_Per_Available_Day_INR
122,Marathahalli,12.745729,77.628823,Entire home/apt,Apartment,2024-09-01,9,Autumn,4077,496,307,2,0.77,23,3,93771,347,4.2,India,0,Premium (₹4K–₹7K),4.0–4.49,Very High (>75%),305.442996742671
122,Marathahalli,12.745729,77.628823,Entire home/apt,Apartment,2024-10-01,10,Autumn,3860,496,307,2,0.75,23,4,88780,222,4.7,USA,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),289.185667752443
122,Marathahalli,12.745729,77.628823,Entire home/apt,Apartment,2024-11-01,11,Winter,3698,496,307,2,0.5,15,5,55470,298,4.7,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),180.6840390879479
122,Marathahalli,12.745729,77.628823,Entire home/apt,Apartment,2024-12-01,12,Winter,5174,496,307,2,0.48,15,5,77610,206,3.3,Australia,0,Premium (₹4K–₹7K),Below 3.5,Moderate (26–50%),252.8013029315961
123,Rajajinagar,13.06043,77.74037,Entire home/apt,Studio,2024-01-01,1,Winter,4755,116,263,1,0.12,4,4,19020,15,4.8,India,0,Premium (₹4K–₹7K),4.5–5.0,Low (≤25%),72.31939163498099
123,Rajajinagar,13.06043,77.74037,Entire home/apt,Studio,2024-02-01,2,Winter,4152,116,263,1,0.51,15,2,62280,162,5.0,USA,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),236.80608365019012
123,Rajajinagar,13.06043,77.74037,Entire home/apt,Studio,2024-03-01,3,Spring,4666,116,263,1,0.79,24,2,111984,222,3.9,India,0,Premium (₹4K–₹7K),3.5–3.99,Very High (>75%),425.79467680608366
123,Rajajinagar,13.06043,77.74037,Entire home/apt,Studio,2024-04-01,4,Spring,4533,116,263,1,0.3,9,3,40797,243,4.4,India,0,Premium (₹4K–₹7K),4.0–4.49,Moderate (26–50%),155.12167300380227
123,Rajajinagar,13.06043,77.74037,Entire home/apt,Studio,2024-05-01,5,Spring,4078,116,263,1,0.64,20,3,81560,184,4.5,France,0,Premium (₹4K–₹7K),4.0–4.49,High (51–75%),310.11406844106466
123,Rajajinagar,13.06043,77.74037,Entire home/apt,Studio,2024-06-01,6,Summer,4251,116,263,1,0.65,20,2,85020,343,5.0,India,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),323.2699619771863
123,Rajajinagar,13.06043,77.74037,Entire home/apt,Studio,2024-07-01,7,Monsoon,3651,116,263,1,0.4,12,1,43812,331,4.6,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),166.58555133079847
123,Rajajinagar,13.06043,77.74037,Entire home/apt,Studio,2024-08-01,8,Monsoon,3554,116,263,1,0.77,24,3,85296,249,4.4,India,0,Mid-range (₹2K–₹4K),4.0–4.49,Very High (>75%),324.319391634981
123,Rajajinagar,13.06043,77.74037,Entire home/apt,Studio,2024-09-01,9,Autumn,4014,116,263,1,0.47,14,5,56196,69,4.8,India,0,Premium (₹4K–₹7K),4.5–5.0,Moderate (26–50%),213.67300380228136
123,Rajajinagar,13.06043,77.74037,Entire home/apt,Studio,2024-10-01,10,Autumn,4096,116,263,1,0.45,14,3,57344,212,5.0,Singapore,0,Premium (₹4K–₹7K),4.5–5.0,Moderate (26–50%),218.0380228136882
123,Rajajinagar,13.06043,77.74037,Entire home/apt,Studio,2024-11-01,11,Winter,3956,116,263,1,0.55,16,3,63296,217,4.8,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),240.66920152091254
123,Rajajinagar,13.06043,77.74037,Entire home/apt,Studio,2024-12-01,12,Winter,4832,116,263,1,0.61,19,2,91808,217,4.1,India,0,Premium (₹4K–₹7K),4.0–4.49,High (51–75%),349.07984790874525
124,Frazer Town,12.774316,77.631372,Entire home/apt,Independent House,2024-01-01,1,Winter,5746,155,336,3,0.77,24,2,137904,279,4.8,India,1,Premium (₹4K–₹7K),4.5–5.0,Very High (>75%),410.42857142857144
124,Frazer Town,12.774316,77.631372,Entire home/apt,Independent House,2024-02-01,2,Winter,4537,155,336,3,0.57,17,1,77129,247,4.3,USA,0,Premium (₹4K–₹7K),4.0–4.49,High (51–75%),229.55059523809524
124,Frazer Town,12.774316,77.631372,Entire home/apt,Independent House,2024-03-01,3,Spring,5229,155,336,3,0.5,16,2,83664,246,4.1,Canada,0,Premium (₹4K–₹7K),4.0–4.49,Moderate (26–50%),249.0
124,Frazer Town,12.774316,77.631372,Entire home/apt,Independent House,2024-04-01,4,Spring,5068,155,336,3,0.48,14,1,70952,269,4.1,Netherlands,0,Premium (₹4K–₹7K),4.0–4.49,Moderate (26–50%),211.16666666666666
124,Frazer Town,12.774316,77.631372,Entire home/apt,Independent House,2024-05-01,5,Spring,4199,155,336,3,0.53,16,5,67184,143,4.5,India,0,Premium (₹4K–₹7K),4.0–4.49,High (51–75%),199.95238095238096
124,Frazer Town,12.774316,77.631372,Entire home/apt,Independent House,2024-06-01,6,Summer,4535,155,336,3,0.74,22,1,99770,312,4.7,India,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),296.9345238095238
124,Frazer Town,12.774316,77.631372,Entire home/apt,Independent House,2024-07-01,7,Monsoon,4000,155,336,3,0.57,18,2,72000,339,4.7,Canada,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),214.28571428571428
124,Frazer Town,12.774316,77.631372,Entire home/apt,Independent House,2024-08-01,8,Monsoon,4292,155,336,3,0.62,19,1,81548,324,4.3,India,0,Premium (₹4K–₹7K),4.0–4.49,High (51–75%),242.70238095238096
124,Frazer Town,12.774316,77.631372,Entire home/apt,Independent House,2024-09-01,9,Autumn,4289,155,336,3,0.38,11,3,47179,313,4.8,India,0,Premium (₹4K–₹7K),4.5–5.0,Moderate (26–50%),140.41369047619048
124,Frazer Town,12.774316,77.631372,Entire home/apt,Independent House,2024-10-01,10,Autumn,4602,155,336,3,0.69,21,2,96642,5,4.4,India,0,Premium (₹4K–₹7K),4.0–4.49,High (51–75%),287.625
124,Frazer Town,12.774316,77.631372,Entire home/apt,Independent House,2024-11-01,11,Winter,4768,155,336,3,0.53,16,2,76288,169,4.9,India,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),227.04761904761904
124,Frazer Town,12.774316,77.631372,Entire home/apt,Independent House,2024-12-01,12,Winter,5601,155,336,3,0.51,16,5,89616,150,4.7,India,1,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),266.7142857142857
125,Basavanagudi,12.990789,77.619112,Entire home/apt,Serviced Apartment,2024-01-01,1,Winter,5004,353,166,1,0.57,18,3,90072,149,5.0,Germany,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),542.6024096385543
125,Basavanagudi,12.990789,77.619112,Entire home/apt,Serviced Apartment,2024-02-01,2,Winter,4227,353,166,1,0.68,20,2,84540,42,4.5,India,0,Premium (₹4K–₹7K),4.0–4.49,High (51–75%),509.27710843373495
125,Basavanagudi,12.990789,77.619112,Entire home/apt,Serviced Apartment,2024-03-01,3,Spring,4591,353,166,1,0.65,20,1,91820,142,4.5,India,0,Premium (₹4K–₹7K),4.0–4.49,High (51–75%),553.1325301204819
125,Basavanagudi,12.990789,77.619112,Entire home/apt,Serviced Apartment,2024-04-01,4,Spring,4330,353,166,1,0.56,17,3,73610,140,3.2,Australia,0,Premium (₹4K–₹7K),Below 3.5,High (51–75%),443.43373493975906
125,Basavanagudi,12.990789,77.619112,Entire home/apt,Serviced Apartment,2024-05-01,5,Spring,4033,353,166,1,0.5,16,1,64528,57,5.0,India,0,Premium (₹4K–₹7K),4.5–5.0,Moderate (26–50%),388.72289156626505
125,Basavanagudi,12.990789,77.619112,Entire home/apt,Serviced Apartment,2024-06-01,6,Summer,3994,353,166,1,0.39,12,4,47928,77,4.5,India,0,Mid-range (₹2K–₹4K),4.0–4.49,Moderate (26–50%),288.72289156626505
125,Basavanagudi,12.990789,77.619112,Entire home/apt,Serviced Apartment,2024-07-01,7,Monsoon,3382,353,166,1,0.64,20,2,67640,89,4.6,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),407.4698795180723
125,Basavanagudi,12.990789,77.619112,Entire home/apt,Serviced Apartment,2024-08-01,8,Monsoon,3782,353,166,1,0.45,14,3,52948,248,4.5,India,0,Mid-range (₹2K–₹4K),4.0–4.49,Moderate (26–50%),318.96385542168673
125,Basavanagudi,12.990789,77.619112,Entire home/apt,Serviced Apartment,2024-09-01,9,Autumn,3718,353,166,1,0.68,20,3,74360,16,4.7,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),447.95180722891564
125,Basavanagudi,12.990789,77.619112,Entire home/apt,Serviced Apartment,2024-10-01,10,Autumn,4090,353,166,1,0.57,18,1,73620,74,4.7,India,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),443.49397590361446
125,Basavanagudi,12.990789,77.619112,Entire home/apt,Serviced Apartment,2024-11-01,11,Winter,4311,353,166,1,0.53,16,4,68976,211,4.6,UK,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),415.51807228915663
125,Basavanagudi,12.990789,77.619112,Entire home/apt,Serviced Apartment,2024-12-01,12,Winter,4771,353,166,1,0.44,14,2,66794,225,4.5,USA,0,Premium (₹4K–₹7K),4.0–4.49,Moderate (26–50%),402.3734939759036
126,Rajajinagar,12.72173,77.529319,Private room,Apartment,2024-01-01,1,Winter,5983,261,165,5,0.48,15,2,89745,154,4.3,India,0,Premium (₹4K–₹7K),4.0–4.49,Moderate (26–50%),543.9090909090909
126,Rajajinagar,12.72173,77.529319,Private room,Apartment,2024-02-01,2,Winter,4882,261,165,5,0.32,9,4,43938,119,5.0,India,0,Premium (₹4K–₹7K),4.5–5.0,Moderate (26–50%),266.2909090909091
126,Rajajinagar,12.72173,77.529319,Private room,Apartment,2024-03-01,3,Spring,5173,261,165,5,0.65,20,3,103460,242,4.0,India,0,Premium (₹4K–₹7K),3.5–3.99,High (51–75%),627.030303030303
126,Rajajinagar,12.72173,77.529319,Private room,Apartment,2024-04-01,4,Spring,5439,261,165,5,0.64,19,3,103341,222,4.7,India,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),626.3090909090909
126,Rajajinagar,12.72173,77.529319,Private room,Apartment,2024-05-01,5,Spring,4626,261,165,5,0.58,18,4,83268,229,4.0,India,0,Premium (₹4K–₹7K),3.5–3.99,High (51–75%),504.6545454545454
126,Rajajinagar,12.72173,77.529319,Private room,Apartment,2024-06-01,6,Summer,4774,261,165,5,0.7,21,2,100254,271,4.8,India,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),607.6
126,Rajajinagar,12.72173,77.529319,Private room,Apartment,2024-07-01,7,Monsoon,4344,261,165,5,0.4,12,1,52128,272,4.8,India,0,Premium (₹4K–₹7K),4.5–5.0,Moderate (26–50%),315.92727272727274
126,Rajajinagar,12.72173,77.529319,Private room,Apartment,2024-08-01,8,Monsoon,4344,261,165,5,0.19,6,5,26064,221,4.8,India,0,Premium (₹4K–₹7K),4.5–5.0,Low (≤25%),157.96363636363637
126,Rajajinagar,12.72173,77.529319,Private room,Apartment,2024-09-01,9,Autumn,4820,261,165,5,0.72,22,3,106040,139,4.1,India,0,Premium (₹4K–₹7K),4.0–4.49,High (51–75%),642.6666666666666
126,Rajajinagar,12.72173,77.529319,Private room,Apartment,2024-10-01,10,Autumn,4189,261,165,5,0.58,18,2,75402,50,4.6,India,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),456.9818181818182
126,Rajajinagar,12.72173,77.529319,Private room,Apartment,2024-11-01,11,Winter,4486,261,165,5,0.4,12,2,53832,345,5.0,USA,0,Premium (₹4K–₹7K),4.5–5.0,Moderate (26–50%),326.25454545454545
126,Rajajinagar,12.72173,77.529319,Private room,Apartment,2024-12-01,12,Winter,5969,261,165,5,0.65,20,3,119380,301,4.2,UK,0,Premium (₹4K–₹7K),4.0–4.49,High (51–75%),723.5151515151515
127,HSR Layout,12.825308,77.453173,Entire home/apt,Apartment,2024-01-01,1,Winter,1185,274,86,5,0.47,15,1,17775,53,4.5,India,0,Budget (≤₹2K),4.0–4.49,Moderate (26–50%),206.6860465116279
127,HSR Layout,12.825308,77.453173,Entire home/apt,Apartment,2024-02-01,2,Winter,1043,274,86,5,0.51,15,3,15645,128,4.0,India,0,Budget (≤₹2K),3.5–3.99,High (51–75%),181.91860465116278
127,HSR Layout,12.825308,77.453173,Entire home/apt,Apartment,2024-03-01,3,Spring,1187,274,86,5,0.24,7,1,8309,47,3.7,India,0,Budget (≤₹2K),3.5–3.99,Low (≤25%),96.61627906976744
127,HSR Layout,12.825308,77.453173,Entire home/apt,Apartment,2024-04-01,4,Spring,1237,274,86,5,0.6,18,3,22266,111,4.5,Canada,0,Budget (≤₹2K),4.0–4.49,High (51–75%),258.90697674418607
127,HSR Layout,12.825308,77.453173,Entire home/apt,Apartment,2024-05-01,5,Spring,712,274,86,5,0.42,13,3,9256,61,4.4,India,0,Budget (≤₹2K),4.0–4.49,Moderate (26–50%),107.62790697674419
127,HSR Layout,12.825308,77.453173,Entire home/apt,Apartment,2024-06-01,6,Summer,672,274,86,5,0.42,13,3,8736,192,4.8,India,0,Budget (≤₹2K),4.5–5.0,Moderate (26–50%),101.5813953488372
127,HSR Layout,12.825308,77.453173,Entire home/apt,Apartment,2024-07-01,7,Monsoon,1176,274,86,5,0.47,15,4,17640,289,4.8,Germany,0,Budget (≤₹2K),4.5–5.0,Moderate (26–50%),205.11627906976744
127,HSR Layout,12.825308,77.453173,Entire home/apt,Apartment,2024-08-01,8,Monsoon,509,274,86,5,0.63,20,2,10180,56,4.2,India,0,Budget (≤₹2K),4.0–4.49,High (51–75%),118.37209302325581
127,HSR Layout,12.825308,77.453173,Entire home/apt,Apartment,2024-09-01,9,Autumn,1052,274,86,5,0.49,15,2,15780,239,5.0,India,0,Budget (≤₹2K),4.5–5.0,Moderate (26–50%),183.48837209302326
127,HSR Layout,12.825308,77.453173,Entire home/apt,Apartment,2024-10-01,10,Autumn,817,274,86,5,0.62,19,1,15523,232,4.4,UAE,0,Budget (≤₹2K),4.0–4.49,High (51–75%),180.5
127,HSR Layout,12.825308,77.453173,Entire home/apt,Apartment,2024-11-01,11,Winter,960,274,86,5,0.5,15,2,14400,341,4.2,UK,0,Budget (≤₹2K),4.0–4.49,Moderate (26–50%),167.4418604651163
127,HSR Layout,12.825308,77.453173,Entire home/apt,Apartment,2024-12-01,12,Winter,1236,274,86,5,0.52,16,2,19776,82,4.6,UK,0,Budget (≤₹2K),4.5–5.0,High (51–75%),229.95348837209303
128,Malleshwaram,12.855436,77.748788,Entire home/apt,Villa,2024-01-01,1,Winter,4685,419,171,5,0.37,11,1,51535,102,4.8,India,0,Premium (₹4K–₹7K),4.5–5.0,Moderate (26–50%),301.37426900584796
128,Malleshwaram,12.855436,77.748788,Entire home/apt,Villa,2024-02-01,2,Winter,3364,419,171,5,0.62,18,2,60552,73,4.7,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),354.10526315789474
128,Malleshwaram,12.855436,77.748788,Entire home/apt,Villa,2024-03-01,3,Spring,3579,419,171,5,0.54,17,2,60843,314,4.3,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),355.8070175438597
128,Malleshwaram,12.855436,77.748788,Entire home/apt,Villa,2024-04-01,4,Spring,3810,419,171,5,0.73,22,4,83820,132,4.2,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),490.17543859649123
128,Malleshwaram,12.855436,77.748788,Entire home/apt,Villa,2024-05-01,5,Spring,3440,419,171,5,0.54,17,1,58480,292,4.8,USA,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),341.98830409356725
128,Malleshwaram,12.855436,77.748788,Entire home/apt,Villa,2024-06-01,6,Summer,3573,419,171,5,0.7,21,3,75033,9,4.7,UAE,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),438.7894736842105
128,Malleshwaram,12.855436,77.748788,Entire home/apt,Villa,2024-07-01,7,Monsoon,2805,419,171,5,0.45,14,2,39270,327,4.3,India,0,Mid-range (₹2K–₹4K),4.0–4.49,Moderate (26–50%),229.64912280701753
128,Malleshwaram,12.855436,77.748788,Entire home/apt,Villa,2024-08-01,8,Monsoon,3335,419,171,5,0.13,4,1,13340,199,5.0,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Low (≤25%),78.01169590643275
128,Malleshwaram,12.855436,77.748788,Entire home/apt,Villa,2024-09-01,9,Autumn,3707,419,171,5,0.55,16,3,59312,200,5.0,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),346.85380116959067
128,Malleshwaram,12.855436,77.748788,Entire home/apt,Villa,2024-10-01,10,Autumn,4069,419,171,5,0.66,20,3,81380,251,4.9,India,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),475.906432748538
128,Malleshwaram,12.855436,77.748788,Entire home/apt,Villa,2024-11-01,11,Winter,3627,419,171,5,0.51,15,3,54405,35,4.3,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),318.1578947368421
128,Malleshwaram,12.855436,77.748788,Entire home/apt,Villa,2024-12-01,12,Winter,4336,419,171,5,0.43,13,1,56368,246,4.0,India,0,Premium (₹4K–₹7K),3.5–3.99,Moderate (26–50%),329.6374269005848
129,Yeshwanthpur,12.972734,77.570184,Entire home/apt,Apartment,2024-01-01,1,Winter,4298,47,267,3,0.55,17,1,73066,235,4.6,UK,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),273.6554307116105
129,Yeshwanthpur,12.972734,77.570184,Entire home/apt,Apartment,2024-02-01,2,Winter,3304,47,267,3,0.99,29,2,95816,283,5.0,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Very High (>75%),358.8614232209738
129,Yeshwanthpur,12.972734,77.570184,Entire home/apt,Apartment,2024-03-01,3,Spring,3500,47,267,3,0.59,18,2,63000,97,4.3,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),235.95505617977528
129,Yeshwanthpur,12.972734,77.570184,Entire home/apt,Apartment,2024-04-01,4,Spring,3546,47,267,3,0.36,11,2,39006,54,4.7,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),146.08988764044943
129,Yeshwanthpur,12.972734,77.570184,Entire home/apt,Apartment,2024-05-01,5,Spring,3272,47,267,3,0.7,22,2,71984,43,4.9,Singapore,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),269.60299625468167
129,Yeshwanthpur,12.972734,77.570184,Entire home/apt,Apartment,2024-06-01,6,Summer,3682,47,267,3,0.43,13,2,47866,97,4.7,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),179.2734082397004
129,Yeshwanthpur,12.972734,77.570184,Entire home/apt,Apartment,2024-07-01,7,Monsoon,3193,47,267,3,0.49,15,2,47895,303,4.2,India,0,Mid-range (₹2K–₹4K),4.0–4.49,Moderate (26–50%),179.38202247191012
129,Yeshwanthpur,12.972734,77.570184,Entire home/apt,Apartment,2024-08-01,8,Monsoon,3388,47,267,3,0.59,18,2,60984,276,4.8,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),228.40449438202248
129,Yeshwanthpur,12.972734,77.570184,Entire home/apt,Apartment,2024-09-01,9,Autumn,3244,47,267,3,0.37,11,2,35684,230,4.3,Canada,0,Mid-range (₹2K–₹4K),4.0–4.49,Moderate (26–50%),133.64794007490636
129,Yeshwanthpur,12.972734,77.570184,Entire home/apt,Apartment,2024-10-01,10,Autumn,3384,47,267,3,0.4,12,1,40608,173,4.5,India,0,Mid-range (₹2K–₹4K),4.0–4.49,Moderate (26–50%),152.08988764044943
129,Yeshwanthpur,12.972734,77.570184,Entire home/apt,Apartment,2024-11-01,11,Winter,3071,47,267,3,0.39,12,1,36852,60,4.8,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),138.02247191011236
129,Yeshwanthpur,12.972734,77.570184,Entire home/apt,Apartment,2024-12-01,12,Winter,4380,47,267,3,0.5,16,3,70080,267,4.1,India,0,Premium (₹4K–₹7K),4.0–4.49,Moderate (26–50%),262.4719101123595
130,Jayanagar,12.996421,77.519896,Entire home/apt,Independent House,2024-01-01,1,Winter,2961,244,330,1,0.68,21,2,62181,316,4.3,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),188.42727272727274
130,Jayanagar,12.996421,77.519896,Entire home/apt,Independent House,2024-02-01,2,Winter,2037,244,330,1,0.58,17,2,34629,88,4.2,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),104.93636363636364
130,Jayanagar,12.996421,77.519896,Entire home/apt,Independent House,2024-03-01,3,Spring,2390,244,330,1,0.74,23,4,54970,49,4.8,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),166.57575757575756
130,Jayanagar,12.996421,77.519896,Entire home/apt,Independent House,2024-04-01,4,Spring,2524,244,330,1,0.35,10,2,25240,302,4.6,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),76.48484848484848
130,Jayanagar,12.996421,77.519896,Entire home/apt,Independent House,2024-05-01,5,Spring,2479,244,330,1,0.49,15,4,37185,58,5.0,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),112.68181818181819
130,Jayanagar,12.996421,77.519896,Entire home/apt,Independent House,2024-06-01,6,Summer,2525,244,330,1,0.79,24,3,60600,112,4.6,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Very High (>75%),183.63636363636363
130,Jayanagar,12.996421,77.519896,Entire home/apt,Independent House,2024-07-01,7,Monsoon,2157,244,330,1,0.75,23,2,49611,172,4.7,Germany,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),150.33636363636364
130,Jayanagar,12.996421,77.519896,Entire home/apt,Independent House,2024-08-01,8,Monsoon,1940,244,330,1,0.48,15,5,29100,347,4.6,India,0,Budget (≤₹2K),4.5–5.0,Moderate (26–50%),88.18181818181819
130,Jayanagar,12.996421,77.519896,Entire home/apt,Independent House,2024-09-01,9,Autumn,2009,244,330,1,0.52,16,2,32144,350,4.9,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),97.4060606060606
130,Jayanagar,12.996421,77.519896,Entire home/apt,Independent House,2024-10-01,10,Autumn,1829,244,330,1,0.77,24,2,43896,109,4.9,UK,0,Budget (≤₹2K),4.5–5.0,Very High (>75%),133.01818181818183
130,Jayanagar,12.996421,77.519896,Entire home/apt,Independent House,2024-11-01,11,Winter,2176,244,330,1,0.62,19,2,41344,61,4.5,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),125.28484848484848
130,Jayanagar,12.996421,77.519896,Entire home/apt,Independent House,2024-12-01,12,Winter,3078,244,330,1,0.69,21,3,64638,86,3.9,India,0,Mid-range (₹2K–₹4K),3.5–3.99,High (51–75%),195.87272727272727
131,Frazer Town,13.07027,77.46221,Entire home/apt,Studio,2024-01-01,1,Winter,5271,269,272,2,0.49,15,1,79065,249,5.0,India,1,Premium (₹4K–₹7K),4.5–5.0,Moderate (26–50%),290.68014705882354
131,Frazer Town,13.07027,77.46221,Entire home/apt,Studio,2024-02-01,2,Winter,4412,269,272,2,0.49,14,4,61768,333,4.0,India,0,Premium (₹4K–₹7K),3.5–3.99,Moderate (26–50%),227.08823529411765
131,Frazer Town,13.07027,77.46221,Entire home/apt,Studio,2024-03-01,3,Spring,4547,269,272,2,0.67,21,2,95487,243,4.6,India,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),351.05514705882354
131,Frazer Town,13.07027,77.46221,Entire home/apt,Studio,2024-04-01,4,Spring,4874,269,272,2,0.72,22,2,107228,327,4.9,India,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),394.22058823529414
