listing_id,host_id,neighbourhood,latitude,longitude,room_type,property_type,date,month,season,price_per_night_inr,cleaning_fee_inr,availability_365,minimum_nights,occupancy_rate,number_of_bookings,average_stay_length,revenue_estimated_inr,review_count,review_scores_rating,guest_origin_country,event_flag
55,24335,Frazer Town,12.963041,77.556503,Entire home/apt,Apartment,2024-01-01,1,Winter,3118,254,284,3,0.48,15,5,46770,220,4.3,India,0
55,24335,Frazer Town,12.963041,77.556503,Entire home/apt,Apartment,2024-02-01,2,Winter,2884,254,284,3,0.64,19,2,54796,265,4.6,India,0
55,24335,Frazer Town,12.963041,77.556503,Entire home/apt,Apartment,2024-03-01,3,Spring,3151,254,284,3,0.58,18,3,56718,113,4.7,India,0
55,24335,Frazer Town,12.963041,77.556503,Entire home/apt,Apartment,2024-04-01,4,Spring,2961,254,284,3,0.64,19,2,56259,347,4.3,India,0
55,24335,Frazer Town,12.963041,77.556503,Entire home/apt,Apartment,2024-05-01,5,Spring,2223,254,284,3,0.58,18,3,40014,176,5.0,Netherlands,0
55,24335,Frazer Town,12.963041,77.556503,Entire home/apt,Apartment,2024-06-01,6,Summer,2895,254,284,3,0.74,22,2,63690,151,5.0,India,0
55,24335,Frazer Town,12.963041,77.556503,Entire home/apt,Apartment,2024-07-01,7,Monsoon,2456,254,284,3,0.63,20,5,49120,59,4.3,France,0
55,24335,Frazer Town,12.963041,77.556503,Entire home/apt,Apartment,2024-08-01,8,Monsoon,2376,254,284,3,0.69,21,3,49896,178,5.0,India,0
55,24335,Frazer Town,12.963041,77.556503,Entire home/apt,Apartment,2024-09-01,9,Autumn,2683,254,284,3,0.53,16,2,42928,105,4.5,India,0
55,24335,Frazer Town,12.963041,77.556503,Entire home/apt,Apartment,2024-10-01,10,Autumn,2830,254,284,3,0.38,12,2,33960,49,3.6,India,0
55,24335,Frazer Town,12.963041,77.556503,Entire home/apt,Apartment,2024-11-01,11,Winter,2600,254,284,3,0.42,13,2,33800,153,4.3,India,0
55,24335,Frazer Town,12.963041,77.556503,Entire home/apt,Apartment,2024-12-01,12,Winter,3358,254,284,3,0.53,16,3,53728,11,5.0,Australia,0
56,98754,HSR Layout,13.071969,77.672147,Entire home/apt,Studio,2024-01-01,1,Winter,4989,345,161,3,0.36,11,3,54879,236,4.9,India,0
56,98754,HSR Layout,13.071969,77.672147,Entire home/apt,Studio,2024-02-01,2,Winter,3877,345,161,3,0.63,18,2,69786,327,4.1,India,0
56,98754,HSR Layout,13.071969,77.672147,Entire home/apt,Studio,2024-03-01,3,Spring,3971,345,161,3,0.65,20,2,79420,314,4.7,Singapore,0
56,98754,HSR Layout,13.071969,77.672147,Entire home/apt,Studio,2024-04-01,4,Spring,4101,345,161,3,0.4,12,2,49212,219,5.0,India,0
56,98754,HSR Layout,13.071969,77.672147,Entire home/apt,Studio,2024-05-01,5,Spring,3655,345,161,3,0.77,24,3,87720,105,4.1,India,0
56,98754,HSR Layout,13.071969,77.672147,Entire home/apt,Studio,2024-06-01,6,Summer,4019,345,161,3,0.48,14,3,56266,32,4.7,India,0
56,98754,HSR Layout,13.071969,77.672147,Entire home/apt,Studio,2024-07-01,7,Monsoon,3394,345,161,3,0.5,16,3,54304,274,4.5,India,0
56,98754,HSR Layout,13.071969,77.672147,Entire home/apt,Studio,2024-08-01,8,Monsoon,3302,345,161,3,0.64,20,2,66040,234,4.3,India,0
56,98754,HSR Layout,13.071969,77.672147,Entire home/apt,Studio,2024-09-01,9,Autumn,3847,345,161,3,0.38,11,3,42317,250,3.5,India,0
56,98754,HSR Layout,13.071969,77.672147,Entire home/apt,Studio,2024-10-01,10,Autumn,3854,345,161,3,0.89,28,3,107912,305,4.8,India,0
56,98754,HSR Layout,13.071969,77.672147,Entire home/apt,Studio,2024-11-01,11,Winter,3889,345,161,3,0.49,15,2,58335,180,4.5,Australia,0
56,98754,HSR Layout,13.071969,77.672147,Entire home/apt,Studio,2024-12-01,12,Winter,4974,345,161,3,0.35,11,3,54714,344,4.9,USA,0
57,90541,Ulsoor,12.733901,77.490184,Entire home/apt,Villa,2024-01-01,1,Winter,5534,407,139,2,0.55,17,2,94078,72,4.8,India,0
57,90541,Ulsoor,12.733901,77.490184,Entire home/apt,Villa,2024-02-01,2,Winter,4476,407,139,2,0.49,14,2,62664,196,4.3,India,0
57,90541,Ulsoor,12.733901,77.490184,Entire home/apt,Villa,2024-03-01,3,Spring,4813,407,139,2,0.78,24,2,115512,275,4.0,India,0
57,90541,Ulsoor,12.733901,77.490184,Entire home/apt,Villa,2024-04-01,4,Spring,4500,407,139,2,0.57,17,3,76500,88,4.5,India,0
57,90541,Ulsoor,12.733901,77.490184,Entire home/apt,Villa,2024-05-01,5,Spring,4392,407,139,2,0.58,18,2,79056,71,4.4,India,0
57,90541,Ulsoor,12.733901,77.490184,Entire home/apt,Villa,2024-06-01,6,Summer,4655,407,139,2,0.3,9,4,41895,317,4.2,India,0
57,90541,Ulsoor,12.733901,77.490184,Entire home/apt,Villa,2024-07-01,7,Monsoon,3902,407,139,2,0.3,9,2,35118,4,4.4,India,0
57,90541,Ulsoor,12.733901,77.490184,Entire home/apt,Villa,2024-08-01,8,Monsoon,4254,407,139,2,0.55,17,2,72318,196,4.6,Canada,0
57,90541,Ulsoor,12.733901,77.490184,Entire home/apt,Villa,2024-09-01,9,Autumn,4106,407,139,2,0.45,14,3,57484,253,4.3,India,0
57,90541,Ulsoor,12.733901,77.490184,Entire home/apt,Villa,2024-10-01,10,Autumn,4295,407,139,2,0.74,23,2,98785,227,4.7,India,0
57,90541,Ulsoor,12.733901,77.490184,Entire home/apt,Villa,2024-11-01,11,Winter,4136,407,139,2,0.58,17,1,70312,112,4.7,India,0
57,90541,Ulsoor,12.733901,77.490184,Entire home/apt,Villa,2024-12-01,12,Winter,5675,407,139,2,0.78,24,2,136200,275,4.1,India,0
58,84140,Marathahalli,12.91989,77.483963,Entire home/apt,Studio,2024-01-01,1,Winter,3111,111,267,1,0.66,20,3,62220,225,4.9,India,0
58,84140,Marathahalli,12.91989,77.483963,Entire home/apt,Studio,2024-02-01,2,Winter,2511,111,267,1,0.54,16,2,40176,334,4.6,UK,0
58,84140,Marathahalli,12.91989,77.483963,Entire home/apt,Studio,2024-03-01,3,Spring,2611,111,267,1,0.9,28,2,73108,16,3.9,India,0
58,84140,Marathahalli,12.91989,77.483963,Entire home/apt,Studio,2024-04-01,4,Spring,2814,111,267,1,0.89,27,2,75978,44,4.5,India,0
58,84140,Marathahalli,12.91989,77.483963,Entire home/apt,Studio,2024-05-01,5,Spring,2488,111,267,1,0.53,16,5,39808,121,4.4,India,0
58,84140,Marathahalli,12.91989,77.483963,Entire home/apt,Studio,2024-06-01,6,Summer,2800,111,267,1,0.25,8,3,22400,179,5.0,Singapore,0
58,84140,Marathahalli,12.91989,77.483963,Entire home/apt,Studio,2024-07-01,7,Monsoon,1989,111,267,1,0.55,17,3,33813,219,4.3,India,0
58,84140,Marathahalli,12.91989,77.483963,Entire home/apt,Studio,2024-08-01,8,Monsoon,2390,111,267,1,0.35,11,2,26290,105,4.7,Germany,0
58,84140,Marathahalli,12.91989,77.483963,Entire home/apt,Studio,2024-09-01,9,Autumn,2930,111,267,1,0.38,11,4,32230,291,4.6,India,0
58,84140,Marathahalli,12.91989,77.483963,Entire home/apt,Studio,2024-10-01,10,Autumn,2394,111,267,1,0.65,20,2,47880,275,4.5,India,0
58,84140,Marathahalli,12.91989,77.483963,Entire home/apt,Studio,2024-11-01,11,Winter,2398,111,267,1,0.66,20,2,47960,293,5.0,India,0
58,84140,Marathahalli,12.91989,77.483963,Entire home/apt,Studio,2024-12-01,12,Winter,3119,111,267,1,0.69,21,4,65499,347,4.0,Germany,0
59,63948,Koramangala,13.096994,77.710114,Entire home/apt,Independent House,2024-01-01,1,Winter,3236,370,207,2,0.64,20,3,64720,126,4.4,UK,0
59,63948,Koramangala,13.096994,77.710114,Entire home/apt,Independent House,2024-02-01,2,Winter,2352,370,207,2,0.4,12,2,28224,295,4.7,India,0
59,63948,Koramangala,13.096994,77.710114,Entire home/apt,Independent House,2024-03-01,3,Spring,2763,370,207,2,0.52,16,3,44208,192,4.3,India,0
59,63948,Koramangala,13.096994,77.710114,Entire home/apt,Independent House,2024-04-01,4,Spring,2640,370,207,2,0.52,16,3,42240,47,4.5,India,0
59,63948,Koramangala,13.096994,77.710114,Entire home/apt,Independent House,2024-05-01,5,Spring,2771,370,207,2,0.55,17,3,47107,188,4.4,India,0
59,63948,Koramangala,13.096994,77.710114,Entire home/apt,Independent House,2024-06-01,6,Summer,2223,370,207,2,0.7,21,2,46683,297,4.4,India,0
59,63948,Koramangala,13.096994,77.710114,Entire home/apt,Independent House,2024-07-01,7,Monsoon,1987,370,207,2,0.78,24,3,47688,47,5.0,USA,0
59,63948,Koramangala,13.096994,77.710114,Entire home/apt,Independent House,2024-08-01,8,Monsoon,1996,370,207,2,0.31,10,2,19960,340,4.9,India,0
59,63948,Koramangala,13.096994,77.710114,Entire home/apt,Independent House,2024-09-01,9,Autumn,2216,370,207,2,0.7,21,4,46536,273,3.7,India,0
59,63948,Koramangala,13.096994,77.710114,Entire home/apt,Independent House,2024-10-01,10,Autumn,2530,370,207,2,0.4,12,5,30360,108,4.8,India,0
59,63948,Koramangala,13.096994,77.710114,Entire home/apt,Independent House,2024-11-01,11,Winter,2354,370,207,2,0.44,13,2,30602,280,4.3,India,0
59,63948,Koramangala,13.096994,77.710114,Entire home/apt,Independent House,2024-12-01,12,Winter,3077,370,207,2,0.6,19,3,58463,248,4.7,UK,0
60,16345,Koramangala,12.73983,77.685167,Entire home/apt,Apartment,2024-01-01,1,Winter,7661,65,160,5,0.6,19,2,145559,219,4.1,India,0
60,16345,Koramangala,12.73983,77.685167,Entire home/apt,Apartment,2024-02-01,2,Winter,5605,65,160,5,0.56,16,2,89680,332,4.9,India,0
60,16345,Koramangala,12.73983,77.685167,Entire home/apt,Apartment,2024-03-01,3,Spring,6433,65,160,5,0.81,25,4,160825,140,3.9,India,0
60,16345,Koramangala,12.73983,77.685167,Entire home/apt,Apartment,2024-04-01,4,Spring,6456,65,160,5,0.4,12,2,77472,42,4.6,India,0
60,16345,Koramangala,12.73983,77.685167,Entire home/apt,Apartment,2024-05-01,5,Spring,6048,65,160,5,0.52,16,4,96768,84,3.5,India,0
60,16345,Koramangala,12.73983,77.685167,Entire home/apt,Apartment,2024-06-01,6,Summer,5910,65,160,5,0.65,20,3,118200,119,4.7,India,0
60,16345,Koramangala,12.73983,77.685167,Entire home/apt,Apartment,2024-07-01,7,Monsoon,5530,65,160,5,0.43,13,1,71890,48,4.8,India,0
60,16345,Koramangala,12.73983,77.685167,Entire home/apt,Apartment,2024-08-01,8,Monsoon,5521,65,160,5,0.32,10,2,55210,67,4.6,India,0
60,16345,Koramangala,12.73983,77.685167,Entire home/apt,Apartment,2024-09-01,9,Autumn,5771,65,160,5,0.57,17,3,98107,227,4.6,India,0
60,16345,Koramangala,12.73983,77.685167,Entire home/apt,Apartment,2024-10-01,10,Autumn,5774,65,160,5,0.48,15,3,86610,61,4.5,Netherlands,0
60,16345,Koramangala,12.73983,77.685167,Entire home/apt,Apartment,2024-11-01,11,Winter,5654,65,160,5,0.42,13,2,73502,36,4.8,India,0
60,16345,Koramangala,12.73983,77.685167,Entire home/apt,Apartment,2024-12-01,12,Winter,7109,65,160,5,0.69,21,1,149289,52,4.7,India,0
61,49223,Jayanagar,12.853088,77.69401,Private room,Independent House,2024-01-01,1,Winter,2024,198,115,1,0.4,12,3,24288,84,4.3,India,0
61,49223,Jayanagar,12.853088,77.69401,Private room,Independent House,2024-02-01,2,Winter,1521,198,115,1,0.66,19,3,28899,77,4.4,UAE,0
61,49223,Jayanagar,12.853088,77.69401,Private room,Independent House,2024-03-01,3,Spring,1452,198,115,1,0.76,24,3,34848,226,5.0,Australia,0
61,49223,Jayanagar,12.853088,77.69401,Private room,Independent House,2024-04-01,4,Spring,1766,198,115,1,0.56,17,1,30022,51,4.2,India,0
61,49223,Jayanagar,12.853088,77.69401,Private room,Independent House,2024-05-01,5,Spring,1263,198,115,1,0.62,19,2,23997,196,4.7,India,0
61,49223,Jayanagar,12.853088,77.69401,Private room,Independent House,2024-06-01,6,Summer,1709,198,115,1,0.64,19,2,32471,71,3.9,India,0
61,49223,Jayanagar,12.853088,77.69401,Private room,Independent House,2024-07-01,7,Monsoon,1496,198,115,1,0.39,12,3,17952,127,4.3,India,0
61,49223,Jayanagar,12.853088,77.69401,Private room,Independent House,2024-08-01,8,Monsoon,1336,198,115,1,0.84,26,3,34736,311,5.0,India,0
61,49223,Jayanagar,12.853088,77.69401,Private room,Independent House,2024-09-01,9,Autumn,1550,198,115,1,0.52,16,4,24800,13,4.7,Australia,0
61,49223,Jayanagar,12.853088,77.69401,Private room,Independent House,2024-10-01,10,Autumn,1606,198,115,1,0.49,15,3,24090,154,5.0,India,0
61,49223,Jayanagar,12.853088,77.69401,Private room,Independent House,2024-11-01,11,Winter,1475,198,115,1,0.62,19,2,28025,200,4.8,India,0
61,49223,Jayanagar,12.853088,77.69401,Private room,Independent House,2024-12-01,12,Winter,1870,198,115,1,0.67,21,1,39270,122,4.3,India,0
62,75481,Richmond Town,12.728405,77.716617,Entire home/apt,Villa,2024-01-01,1,Winter,3624,134,242,2,0.65,20,2,72480,291,4.7,India,0
62,75481,Richmond Town,12.728405,77.716617,Entire home/apt,Villa,2024-02-01,2,Winter,3164,134,242,2,0.53,15,2,47460,241,4.8,Canada,0
62,75481,Richmond Town,12.728405,77.716617,Entire home/apt,Villa,2024-03-01,3,Spring,2895,134,242,2,0.47,15,3,43425,8,4.8,India,0
62,75481,Richmond Town,12.728405,77.716617,Entire home/apt,Villa,2024-04-01,4,Spring,3282,134,242,2,0.48,14,1,45948,110,4.5,India,0
62,75481,Richmond Town,12.728405,77.716617,Entire home/apt,Villa,2024-05-01,5,Spring,2527,134,242,2,0.48,15,1,37905,203,4.9,India,0
62,75481,Richmond Town,12.728405,77.716617,Entire home/apt,Villa,2024-06-01,6,Summer,2945,134,242,2,0.6,18,3,53010,256,4.5,UK,0
62,75481,Richmond Town,12.728405,77.716617,Entire home/apt,Villa,2024-07-01,7,Monsoon,2548,134,242,2,0.43,13,2,33124,205,4.8,India,0
62,75481,Richmond Town,12.728405,77.716617,Entire home/apt,Villa,2024-08-01,8,Monsoon,2631,134,242,2,0.6,19,3,49989,315,4.3,India,0
62,75481,Richmond Town,12.728405,77.716617,Entire home/apt,Villa,2024-09-01,9,Autumn,2400,134,242,2,0.69,21,1,50400,40,4.3,India,0
62,75481,Richmond Town,12.728405,77.716617,Entire home/apt,Villa,2024-10-01,10,Autumn,2658,134,242,2,0.63,20,2,53160,79,4.3,India,0
62,75481,Richmond Town,12.728405,77.716617,Entire home/apt,Villa,2024-11-01,11,Winter,3041,134,242,2,0.62,19,3,57779,332,4.8,India,0
62,75481,Richmond Town,12.728405,77.716617,Entire home/apt,Villa,2024-12-01,12,Winter,3264,134,242,2,0.71,22,1,71808,223,4.6,USA,0
63,17589,Frazer Town,12.734485,77.580345,Entire home/apt,Studio,2024-01-01,1,Winter,3465,321,108,3,0.66,20,3,69300,336,4.1,USA,0
63,17589,Frazer Town,12.734485,77.580345,Entire home/apt,Studio,2024-02-01,2,Winter,2786,321,108,3,0.37,11,3,30646,5,4.9,India,0
63,17589,Frazer Town,12.734485,77.580345,Entire home/apt,Studio,2024-03-01,3,Spring,3236,321,108,3,0.83,26,5,84136,267,4.3,India,0
63,17589,Frazer Town,12.734485,77.580345,Entire home/apt,Studio,2024-04-01,4,Spring,3020,321,108,3,0.43,13,4,39260,132,5.0,India,0
63,17589,Frazer Town,12.734485,77.580345,Entire home/apt,Studio,2024-05-01,5,Spring,3025,321,108,3,0.52,16,2,48400,137,4.6,USA,0
63,17589,Frazer Town,12.734485,77.580345,Entire home/apt,Studio,2024-06-01,6,Summer,3156,321,108,3,0.77,23,2,72588,15,5.0,India,0
63,17589,Frazer Town,12.734485,77.580345,Entire home/apt,Studio,2024-07-01,7,Monsoon,2679,321,108,3,0.4,12,2,32148,268,4.3,India,0
63,17589,Frazer Town,12.734485,77.580345,Entire home/apt,Studio,2024-08-01,8,Monsoon,2802,321,108,3,0.46,14,3,39228,295,4.1,India,0
63,17589,Frazer Town,12.734485,77.580345,Entire home/apt,Studio,2024-09-01,9,Autumn,3124,321,108,3,0.59,18,2,56232,261,4.5,India,0
63,17589,Frazer Town,12.734485,77.580345,Entire home/apt,Studio,2024-10-01,10,Autumn,2905,321,108,3,0.57,18,2,52290,290,4.1,India,0
63,17589,Frazer Town,12.734485,77.580345,Entire home/apt,Studio,2024-11-01,11,Winter,3234,321,108,3,0.76,23,3,74382,293,3.8,India,0
63,17589,Frazer Town,12.734485,77.580345,Entire home/apt,Studio,2024-12-01,12,Winter,3635,321,108,3,0.38,12,2,43620,260,4.2,India,0
64,11610,Frazer Town,12.718393,77.559193,Private room,Independent House,2024-01-01,1,Winter,4064,82,98,5,0.45,14,2,56896,127,4.6,India,0
64,11610,Frazer Town,12.718393,77.559193,Private room,Independent House,2024-02-01,2,Winter,3412,82,98,5,0.49,14,2,47768,39,4.6,India,0
64,11610,Frazer Town,12.718393,77.559193,Private room,Independent House,2024-03-01,3,Spring,3629,82,98,5,0.56,17,2,61693,344,5.0,UAE,0
64,11610,Frazer Town,12.718393,77.559193,Private room,Independent House,2024-04-01,4,Spring,4006,82,98,5,0.41,12,2,48072,264,4.8,Netherlands,0
64,11610,Frazer Town,12.718393,77.559193,Private room,Independent House,2024-05-01,5,Spring,3561,82,98,5,0.43,13,5,46293,35,4.8,Singapore,0
64,11610,Frazer Town,12.718393,77.559193,Private room,Independent House,2024-06-01,6,Summer,3706,82,98,5,0.43,13,4,48178,159,4.1,India,0
64,11610,Frazer Town,12.718393,77.559193,Private room,Independent House,2024-07-01,7,Monsoon,3262,82,98,5,0.64,20,3,65240,4,4.7,India,0
64,11610,Frazer Town,12.718393,77.559193,Private room,Independent House,2024-08-01,8,Monsoon,3127,82,98,5,0.66,20,2,62540,155,4.0,USA,0
64,11610,Frazer Town,12.718393,77.559193,Private room,Independent House,2024-09-01,9,Autumn,3608,82,98,5,0.78,23,2,82984,188,4.4,India,0
64,11610,Frazer Town,12.718393,77.559193,Private room,Independent House,2024-10-01,10,Autumn,3391,82,98,5,0.37,11,2,37301,100,4.7,USA,0
64,11610,Frazer Town,12.718393,77.559193,Private room,Independent House,2024-11-01,11,Winter,3513,82,98,5,0.59,18,3,63234,77,4.9,India,0
64,11610,Frazer Town,12.718393,77.559193,Private room,Independent House,2024-12-01,12,Winter,4182,82,98,5,0.68,21,2,87822,119,4.1,India,0
65,11257,Yeshwanthpur,12.700585,77.647191,Private room,Villa,2024-01-01,1,Winter,4383,273,133,2,0.5,16,3,70128,121,4.4,India,0
65,11257,Yeshwanthpur,12.700585,77.647191,Private room,Villa,2024-02-01,2,Winter,3636,273,133,2,0.49,14,5,50904,72,3.9,USA,0
65,11257,Yeshwanthpur,12.700585,77.647191,Private room,Villa,2024-03-01,3,Spring,4167,273,133,2,0.76,24,1,100008,118,4.0,UAE,0
65,11257,Yeshwanthpur,12.700585,77.647191,Private room,Villa,2024-04-01,4,Spring,3955,273,133,2,0.48,14,3,55370,190,4.6,India,0
65,11257,Yeshwanthpur,12.700585,77.647191,Private room,Villa,2024-05-01,5,Spring,3529,273,133,2,0.52,16,3,56464,297,4.2,India,0
65,11257,Yeshwanthpur,12.700585,77.647191,Private room,Villa,2024-06-01,6,Summer,3333,273,133,2,0.42,13,2,43329,201,4.2,India,0
65,11257,Yeshwanthpur,12.700585,77.647191,Private room,Villa,2024-07-01,7,Monsoon,3110,273,133,2,0.45,14,3,43540,222,4.8,India,0
65,11257,Yeshwanthpur,12.700585,77.647191,Private room,Villa,2024-08-01,8,Monsoon,3420,273,133,2,0.47,15,2,51300,149,4.6,India,0
65,11257,Yeshwanthpur,12.700585,77.647191,Private room,Villa,2024-09-01,9,Autumn,3570,273,133,2,0.63,19,2,67830,201,4.5,USA,0
65,11257,Yeshwanthpur,12.700585,77.647191,Private room,Villa,2024-10-01,10,Autumn,3619,273,133,2,0.63,20,3,72380,162,4.0,India,0
65,11257,Yeshwanthpur,12.700585,77.647191,Private room,Villa,2024-11-01,11,Winter,3644,273,133,2,0.69,21,4,76524,69,4.2,UK,0
65,11257,Yeshwanthpur,12.700585,77.647191,Private room,Villa,2024-12-01,12,Winter,4345,273,133,2,0.66,20,3,86900,79,4.4,India,0
66,51160,Kalyan Nagar,12.748295,77.557486,Private room,Serviced Apartment,2024-01-01,1,Winter,5826,654,237,5,0.31,10,2,58260,61,4.6,India,0
66,51160,Kalyan Nagar,12.748295,77.557486,Private room,Serviced Apartment,2024-02-01,2,Winter,4931,654,237,5,0.48,14,2,69034,308,5.0,India,0
66,51160,Kalyan Nagar,12.748295,77.557486,Private room,Serviced Apartment,2024-03-01,3,Spring,4998,654,237,5,0.62,19,4,94962,167,4.3,India,0
66,51160,Kalyan Nagar,12.748295,77.557486,Private room,Serviced Apartment,2024-04-01,4,Spring,5608,654,237,5,0.81,24,3,134592,182,4.2,India,0
66,51160,Kalyan Nagar,12.748295,77.557486,Private room,Serviced Apartment,2024-05-01,5,Spring,4678,654,237,5,0.64,20,1,93560,153,4.3,India,0
66,51160,Kalyan Nagar,12.748295,77.557486,Private room,Serviced Apartment,2024-06-01,6,Summer,4778,654,237,5,0.52,16,5,76448,15,3.7,Canada,0
66,51160,Kalyan Nagar,12.748295,77.557486,Private room,Serviced Apartment,2024-07-01,7,Monsoon,4306,654,237,5,0.41,13,4,55978,284,4.3,USA,0
66,51160,Kalyan Nagar,12.748295,77.557486,Private room,Serviced Apartment,2024-08-01,8,Monsoon,4596,654,237,5,0.33,10,2,45960,236,4.8,India,0
66,51160,Kalyan Nagar,12.748295,77.557486,Private room,Serviced Apartment,2024-09-01,9,Autumn,4732,654,237,5,0.47,14,3,66248,62,4.8,India,0
66,51160,Kalyan Nagar,12.748295,77.557486,Private room,Serviced Apartment,2024-10-01,10,Autumn,4855,654,237,5,0.6,19,4,92245,113,4.9,India,0
66,51160,Kalyan Nagar,12.748295,77.557486,Private room,Serviced Apartment,2024-11-01,11,Winter,4721,654,237,5,0.42,13,2,61373,322,4.1,UAE,0
66,51160,Kalyan Nagar,12.748295,77.557486,Private room,Serviced Apartment,2024-12-01,12,Winter,5818,654,237,5,0.96,30,1,174540,300,5.0,India,0
67,12857,MG Road,12.7791,77.643796,Private room,Apartment,2024-01-01,1,Winter,2443,101,249,1,0.65,20,1,48860,236,4.7,India,0
67,12857,MG Road,12.7791,77.643796,Private room,Apartment,2024-02-01,2,Winter,1828,101,249,1,0.55,16,2,29248,202,4.6,India,0
67,12857,MG Road,12.7791,77.643796,Private room,Apartment,2024-03-01,3,Spring,2082,101,249,1,0.24,7,2,14574,218,4.4,India,0
67,12857,MG Road,12.7791,77.643796,Private room,Apartment,2024-04-01,4,Spring,1895,101,249,1,0.6,18,2,34110,95,5.0,India,0
67,12857,MG Road,12.7791,77.643796,Private room,Apartment,2024-05-01,5,Spring,1951,101,249,1,0.52,16,2,31216,76,4.9,India,0
67,12857,MG Road,12.7791,77.643796,Private room,Apartment,2024-06-01,6,Summer,1974,101,249,1,0.63,19,3,37506,125,4.7,India,0
67,12857,MG Road,12.7791,77.643796,Private room,Apartment,2024-07-01,7,Monsoon,2101,101,249,1,0.4,12,2,25212,281,4.7,India,0
67,12857,MG Road,12.7791,77.643796,Private room,Apartment,2024-08-01,8,Monsoon,1505,101,249,1,0.65,20,1,30100,196,4.1,India,0
67,12857,MG Road,12.7791,77.643796,Private room,Apartment,2024-09-01,9,Autumn,1795,101,249,1,0.53,16,2,28720,269,4.9,India,0
67,12857,MG Road,12.7791,77.643796,Private room,Apartment,2024-10-01,10,Autumn,2061,101,249,1,0.38,12,5,24732,278,4.5,Germany,0
67,12857,MG Road,12.7791,77.643796,Private room,Apartment,2024-11-01,11,Winter,1737,101,249,1,0.38,11,3,19107,183,4.4,India,0
67,12857,MG Road,12.7791,77.643796,Private room,Apartment,2024-12-01,12,Winter,2286,101,249,1,0.94,29,3,66294,176,4.7,UAE,0
68,60905,Bellandur,12.771926,77.545663,Entire home/apt,Villa,2024-01-01,1,Winter,2511,215,109,5,0.9,28,3,70308,299,3.9,Netherlands,0
68,60905,Bellandur,12.771926,77.545663,Entire home/apt,Villa,2024-02-01,2,Winter,1471,215,109,5,0.87,25,2,36775,336,4.7,India,0
68,60905,Bellandur,12.771926,77.545663,Entire home/apt,Villa,2024-03-01,3,Spring,1857,215,109,5,0.67,21,3,38997,28,3.4,UK,0
68,60905,Bellandur,12.771926,77.545663,Entire home/apt,Villa,2024-04-01,4,Spring,2030,215,109,5,0.63,19,4,38570,294,4.9,Australia,0
